# ref_application_id 294775143974774
# ref_asset_id -13305
"id"	"title"	"link"	"image_link"	"price"	"availability"	"condition"	"description"	"google_product_category"	"brand"	"additional_image_link"	"color"	"size"	"item_group_id"	"product_type"	"shipping"	"shipping_size"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"
"37606"	"Soulland Pig Tee White"	"https://www.footshop.cz/cs/tricka/37606-soulland-pig-tee-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197186"	"2090.00 CZK"	"in stock"	"new"	"Soulland Pig Tee White si můžete vybrat ve Footshopu jenom za 2090 Kč. Značka: Soulland, Barva: Bílá, Dostupné velikosti: S,M,L,XL"	"212"	"Soulland"	"https://www.footshop.cz/Feeds/Crop.php?img=197187,https://www.footshop.cz/Feeds/Crop.php?img=197188"	"Bílá"	"S,M,L,XL"	"37606"	"Trička"	"CZ::GLS:69 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"37607"	"Soulland Ted Tee White"	"https://www.footshop.cz/cs/tricka/37607-soulland-ted-tee-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197189"	"1590.00 CZK"	"in stock"	"new"	"Soulland Ted Tee White si můžete vybrat ve Footshopu jenom za 1590 Kč. Značka: Soulland, Barva: Bílá, Dostupné velikosti: S,M,L,XL"	"212"	"Soulland"	"https://www.footshop.cz/Feeds/Crop.php?img=197190,https://www.footshop.cz/Feeds/Crop.php?img=197191"	"Bílá"	"S,M,L,XL"	"37607"	"Trička"	"CZ::GLS:69 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"37479"	"adidas Crewneck Hemp"	"https://www.footshop.cz/cs/mikiny-a-svetry/37479-adidas-crewneck-hemp.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197364"	"2340.00 CZK"	"in stock"	"new"	"adidas Crewneck Hemp si můžete vybrat ve Footshopu jenom za 2340 Kč. Značka: adidas Originals, Barva: Hnědá, Dostupné velikosti: S,M,L,XL"	"212"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=197365,https://www.footshop.cz/Feeds/Crop.php?img=197366"	"Hnědá"	"S,M,L,XL"	"37479"	"Mikiny a svetry"	"CZ::GLS:69 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"37587"	"Alpha Industries Ma-1 Tt Nasa Reversible Ii Silver"	"https://www.footshop.cz/cs/bombery/37587-alpha-industries-ma-1-tt-nasa-reversible-ii-silver.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197320"	"4640.00 CZK"	"in stock"	"new"	"Alpha Industries MA-1 TT NASA Reversible II Silver si můžete vybrat ve Footshopu jenom za 4640 Kč. Značka: Alpha Industries Inc., Barva: Šedá, Dostupné velikosti: S,M,XL,XXL"	"5598"	"Alpha Industries Inc."	"https://www.footshop.cz/Feeds/Crop.php?img=197321,https://www.footshop.cz/Feeds/Crop.php?img=197322,https://www.footshop.cz/Feeds/Crop.php?img=197323,https://www.footshop.cz/Feeds/Crop.php?img=197324,https://www.footshop.cz/Feeds/Crop.php?img=197325"	"Šedá"	"S,M,XL,XXL"	"37587"	"Bombery"	"CZ::GLS:0 CZK"	"S,M,XL,XXL"	""	""	""	"Dostupné velikosti: S,M,XL,XXL"
"37609"	"Soulland Cornwall Shirt White"	"https://www.footshop.cz/cs/kosile/37609-soulland-cornwall-shirt-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197198"	"4140.00 CZK"	"in stock"	"new"	"Soulland Cornwall Shirt White si můžete vybrat ve Footshopu jenom za 4140 Kč. Značka: Soulland, Barva: Bílá, Dostupné velikosti: S,M,L,XL"	"212"	"Soulland"	"https://www.footshop.cz/Feeds/Crop.php?img=197199,https://www.footshop.cz/Feeds/Crop.php?img=197200"	"Bílá"	"S,M,L,XL"	"37609"	"Košile"	"CZ::GLS:0 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"19007"	"Komono Estelle Deco Off White"	"https://www.footshop.cz/cs/hodinky/19007-komono-estelle-deco-off-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=107745"	"1690.00 CZK"	"in stock"	"new"	"Komono Estelle Deco Off White si můžete vybrat ve Footshopu jenom za 1690 Kč. Značka: Komono, Barva: Hnědá, Dostupné velikosti: Univerzální velikost"	"201"	"Komono"	"https://www.footshop.cz/Feeds/Crop.php?img=107746,https://www.footshop.cz/Feeds/Crop.php?img=107747"	"Hnědá"	"Univerzální velikost"	"19007"	"Hodinky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	"2390 Kč"	"29"	"Dostupné velikosti: Univerzální velikost"
"37357"	"Reigning Champ Cotton Jersey Tee White"	"https://www.footshop.cz/cs/tricka/37357-reigning-champ-cotton-jersey-tee-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=195628"	"1390.00 CZK"	"in stock"	"new"	"Reigning Champ Cotton Jersey Tee White si můžete vybrat ve Footshopu jenom za 1390 Kč. Značka: Reigning Champ, Barva: Bílá, Dostupné velikosti: S,M,L,XL"	"212"	"Reigning Champ"	"https://www.footshop.cz/Feeds/Crop.php?img=195629,https://www.footshop.cz/Feeds/Crop.php?img=195630,https://www.footshop.cz/Feeds/Crop.php?img=195631"	"Bílá"	"S,M,L,XL"	"37357"	"Trička"	"CZ::GLS:69 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"37361"	"Reigning Champ Raglan Tee Black"	"https://www.footshop.cz/cs/tricka/37361-reigning-champ-raglan-tee-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=195625"	"1390.00 CZK"	"in stock"	"new"	"Reigning Champ Raglan Tee Black si můžete vybrat ve Footshopu jenom za 1390 Kč. Značka: Reigning Champ, Barva: Černá, Dostupné velikosti: S,M,L,XL"	"212"	"Reigning Champ"	"https://www.footshop.cz/Feeds/Crop.php?img=195626,https://www.footshop.cz/Feeds/Crop.php?img=195627"	"Černá"	"S,M,L,XL"	"37361"	"Trička"	"CZ::GLS:69 CZK"	"S,M,L,XL"	""	""	""	"Dostupné velikosti: S,M,L,XL"
"37368"	"Reigning Champ Mid Weight Terry Cuffed Sweatpants Black"	"https://www.footshop.cz/cs/dziny-a-kalhoty/37368-reigning-champ-mid-weight-terry-cuffed-sweatpants-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=195637"	"2490.00 CZK"	"in stock"	"new"	"Reigning Champ Mid Weight Terry Cuffed Sweatpants Black si můžete vybrat ve Footshopu jenom za 2490 Kč. Značka: Reigning Champ, Barva: Černá, Dostupné velikosti: S,M,L"	"204"	"Reigning Champ"	"https://www.footshop.cz/Feeds/Crop.php?img=195638,https://www.footshop.cz/Feeds/Crop.php?img=195639"	"Černá"	"S,M,L"	"37368"	"Džíny a kalhoty"	"CZ::GLS:69 CZK"	"S,M,L"	""	""	""	"Dostupné velikosti: S,M,L"
"33899"	"Carhartt Wip Acrylic Watch Hat Dark Navy"	"https://www.footshop.cz/cs/cepice/33899-carhartt-wip-acrylic-watch-hat-dark-navy.html"	"https://www.footshop.cz/Feeds/Crop.php?img=183240"	"490.00 CZK"	"in stock"	"new"	"Carhartt WIP Acrylic Watch Hat Dark Navy si můžete vybrat ve Footshopu jenom za 490 Kč. Značka: Carhartt WIP, Barva: Modrá, Dostupné velikosti: Univerzální velikost"	"166"	"Carhartt WIP"	"https://www.footshop.cz/Feeds/Crop.php?img=183241"	"Modrá"	"Univerzální velikost"	"33899"	"Čepice"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37682"	"Herschel Supply Co. X Santa Cruz Backpack Japanese/ Natural"	"https://www.footshop.cz/cs/batohy/37682-herschel-supply-co-x-santa-cruz-backpack-japanese-natural.html"	"https://www.footshop.cz/Feeds/Crop.php?img=196631"	"1690.00 CZK"	"in stock"	"new"	"Herschel Supply Co. x Santa Cruz Backpack Japanese/ Natural si můžete vybrat ve Footshopu jenom za 1690 Kč. Značka: Herschel Supply Co., Barva: Bílá, Dostupné velikosti: 24,5 litru"	"100"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=196635,https://www.footshop.cz/Feeds/Crop.php?img=196633,https://www.footshop.cz/Feeds/Crop.php?img=196634,https://www.footshop.cz/Feeds/Crop.php?img=196632"	"Bílá"	"24,5 litru"	"37682"	"Batohy"	"CZ::GLS:69 CZK"	"24,5 litru"	""	""	""	"Dostupné velikosti: 24,5 litru"
"37742"	"Eytys Doja S-O Suede Cement"	"https://www.footshop.cz/cs/panske-tenisky-a-boty/37742-eytys-doja-s-o-suede-cement.html"	"https://www.footshop.cz/Feeds/Crop.php?img=196999"	"5190.00 CZK"	"in stock"	"new"	"Eytys Doja S-O Suede Cement si můžete vybrat ve Footshopu jenom za 5190 Kč. Značka: Eytys, Barva: Šedá, Dostupné velikosti: 35,36,37,38,39,40,41"	"187"	"Eytys"	"https://www.footshop.cz/Feeds/Crop.php?img=197000,https://www.footshop.cz/Feeds/Crop.php?img=197001,https://www.footshop.cz/Feeds/Crop.php?img=197002,https://www.footshop.cz/Feeds/Crop.php?img=197003,https://www.footshop.cz/Feeds/Crop.php?img=197004"	"Šedá"	"35,36,37,38,39,40,41"	"37742"	"Pánské tenisky a boty"	"CZ::GLS:0 CZK"	"35,36,37,38,39,40,41"	""	""	""	"Dostupné velikosti: 35,36,37,38,39,40,41"
"36358"	"Nike W Pre-Love O.X. Black/ White-White"	"https://www.footshop.cz/cs/damske-tenisky-a-boty/36358-nike-w-pre-love-ox-black-white-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197755"	"2190.00 CZK"	"in stock"	"new"	"Nike W Pre-Love O.X. Black/ White-White si můžete vybrat ve Footshopu jenom za 2190 Kč. Značka: Nike, Barva: Černá, Dostupné velikosti: 36,36.5,37.5,38,38.5,39,40,40.5,41"	"187"	"Nike"	"https://www.footshop.cz/Feeds/Crop.php?img=197757,https://www.footshop.cz/Feeds/Crop.php?img=197758,https://www.footshop.cz/Feeds/Crop.php?img=197756,https://www.footshop.cz/Feeds/Crop.php?img=197759,https://www.footshop.cz/Feeds/Crop.php?img=197760"	"Černá"	"36,36.5,37.5,38,38.5,39,40,40.5,41"	"36358"	"Dámské tenisky a boty"	"CZ::GLS:69 CZK"	"36,36.5,37.5,38,38.5,39,40,40.5,41"	""	""	""	"Dostupné velikosti: 36,36.5,37.5,38,38.5,39,40,40.5,41"
"37750"	"Herschel Supply Co. Fifteen Bag Cameo Rose"	"https://www.footshop.cz/cs/ledvinky/37750-herschel-supply-co-fifteen-bag-cameo-rose.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197837"	"1040.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Fifteen Bag Cameo Rose si můžete vybrat ve Footshopu jenom za 1040 Kč. Značka: Herschel Supply Co., Barva: Růžová, Dostupné velikosti: Univerzální velikost"	"104"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197839,https://www.footshop.cz/Feeds/Crop.php?img=197838"	"Růžová"	"Univerzální velikost"	"37750"	"Ledvinky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37773"	"Herschel Supply Co. Thomas Wallet Pink Lady Crosshatch"	"https://www.footshop.cz/cs/penezenky/37773-herschel-supply-co-thomas-wallet-pink-lady-crosshatch.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197840"	"1190.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Thomas Wallet Pink Lady Crosshatch si můžete vybrat ve Footshopu jenom za 1190 Kč. Značka: Herschel Supply Co., Barva: Růžová, Dostupné velikosti: Univerzální velikost"	"2668"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197842,https://www.footshop.cz/Feeds/Crop.php?img=197841,https://www.footshop.cz/Feeds/Crop.php?img=197843,https://www.footshop.cz/Feeds/Crop.php?img=197844"	"Růžová"	"Univerzální velikost"	"37773"	"Peněženky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37904"	"adidas Yung-96 J Grey Two/ Grey Three/ Shock Pink"	"https://www.footshop.cz/cs/detske-tenisky-a-boty/37904-adidas-yung-96-j-grey-two-grey-three-shock-pink.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197809"	"2040.00 CZK"	"in stock"	"new"	"adidas Yung-96 J Grey Two/ Grey Three/ Shock Pink si můžete vybrat ve Footshopu jenom za 2040 Kč. Značka: adidas Originals, Barva: Šedá, Dostupné velikosti: 37.3,38,38.7,39.3,40"	"187"	"adidas Originals"	"https://www.footshop.cz/Feeds/Crop.php?img=197811,https://www.footshop.cz/Feeds/Crop.php?img=197812,https://www.footshop.cz/Feeds/Crop.php?img=197810,https://www.footshop.cz/Feeds/Crop.php?img=197813,https://www.footshop.cz/Feeds/Crop.php?img=197814"	"Šedá"	"37.3,38,38.7,39.3,40"	"37904"	"Dětské tenisky a boty"	"CZ::GLS:69 CZK"	"37.3,38,38.7,39.3,40"	""	""	""	"Dostupné velikosti: 37.3,38,38.7,39.3,40"
"37767"	"Herschel Supply Co. X Independent Fairway Wallet Woodland/ Cypress"	"https://www.footshop.cz/cs/penezenky/37767-herschel-supply-co-x-independent-fairway-wallet-woodland-cypress.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197856"	"940.00 CZK"	"in stock"	"new"	"Herschel Supply Co. x Independent Fairway Wallet Woodland/ Cypress si můžete vybrat ve Footshopu jenom za 940 Kč. Značka: Herschel Supply Co., Barva: Zelená, Dostupné velikosti: Univerzální velikost"	"2668"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197858,https://www.footshop.cz/Feeds/Crop.php?img=197857,https://www.footshop.cz/Feeds/Crop.php?img=197859,https://www.footshop.cz/Feeds/Crop.php?img=197860"	"Zelená"	"Univerzální velikost"	"37767"	"Peněženky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37794"	"New Era Kids 9Forty Mlb Essential Los Angeles Dodgers Cap Pink/ White"	"https://www.footshop.cz/cs/ksiltovky/37794-new-era-kids-9forty-mlb-essential-los-angeles-dodgers-cap-pink-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197924"	"499.00 CZK"	"in stock"	"new"	"New Era Kids 9Forty MLB Essential Los Angeles Dodgers Cap Pink/ White si můžete vybrat ve Footshopu jenom za 499 Kč. Značka: New Era, Barva: Růžová, Dostupné velikosti: Toddler,Child,Youth"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197925,https://www.footshop.cz/Feeds/Crop.php?img=197926"	"Růžová"	"Toddler,Child,Youth"	"37794"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Toddler,Child,Youth"	""	""	""	"Dostupné velikosti: Toddler,Child,Youth"
"37800"	"New Era Kids 9Forty A Frame Mlb League Boston Red Sox Trucker Cap Navy/ White"	"https://www.footshop.cz/cs/ksiltovky/37800-new-era-kids-9forty-a-frame-mlb-league-boston-red-sox-trucker-cap-navy-white.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197891"	"549.00 CZK"	"in stock"	"new"	"New Era Kids 9Forty A Frame MLB League Boston Red Sox Trucker Cap Navy/ White si můžete vybrat ve Footshopu jenom za 549 Kč. Značka: New Era, Barva: Modrá, Dostupné velikosti: Toddler,Child,Youth"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197892,https://www.footshop.cz/Feeds/Crop.php?img=197893"	"Modrá"	"Toddler,Child,Youth"	"37800"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Toddler,Child,Youth"	""	""	""	"Dostupné velikosti: Toddler,Child,Youth"
"37774"	"Herschel Supply Co. Shoe Bag Black"	"https://www.footshop.cz/cs/ostatni/37774-herschel-supply-co-shoe-bag-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197855"	"690.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Shoe Bag Black si můžete vybrat ve Footshopu jenom za 690 Kč. Značka: Herschel Supply Co., Barva: Černá, Dostupné velikosti: Univerzální velikost"	"Ostatní"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197853,https://www.footshop.cz/Feeds/Crop.php?img=197854"	"Černá"	"Univerzální velikost"	"37774"	"Ostatní"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37792"	"New Era Kids A Frame Mlb Essential Los Angeles Dodgers Trucker Cap Black/ Cyber Green"	"https://www.footshop.cz/cs/ksiltovky/37792-new-era-kids-a-frame-mlb-essential-los-angeles-dodgers-trucker-cap-black-cyber-green.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197888"	"549.00 CZK"	"in stock"	"new"	"New Era Kids A Frame MLB Essential Los Angeles Dodgers Trucker Cap Black/ Cyber Green si můžete vybrat ve Footshopu jenom za 549 Kč. Značka: New Era, Barva: Červená, Dostupné velikosti: Toddler,Child,Youth"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197889,https://www.footshop.cz/Feeds/Crop.php?img=197890"	"Červená"	"Toddler,Child,Youth"	"37792"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Toddler,Child,Youth"	""	""	""	"Dostupné velikosti: Toddler,Child,Youth"
"37766"	"Herschel Supply Co. X Independent Fairway Wallet Black"	"https://www.footshop.cz/cs/penezenky/37766-herschel-supply-co-x-independent-fairway-wallet-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197861"	"940.00 CZK"	"in stock"	"new"	"Herschel Supply Co. x Independent Fairway Wallet Black si můžete vybrat ve Footshopu jenom za 940 Kč. Značka: Herschel Supply Co., Barva: Černá, Dostupné velikosti: Univerzální velikost"	"2668"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197864,https://www.footshop.cz/Feeds/Crop.php?img=197862,https://www.footshop.cz/Feeds/Crop.php?img=197865,https://www.footshop.cz/Feeds/Crop.php?img=197866"	"Černá"	"Univerzální velikost"	"37766"	"Peněženky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37796"	"New Era Kids 9Forty Mlb Essential New York Yankees Cap Black/ Cyber Green"	"https://www.footshop.cz/cs/ksiltovky/37796-new-era-kids-9forty-mlb-essential-new-york-yankees-cap-black-cyber-green.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197912"	"499.00 CZK"	"in stock"	"new"	"New Era Kids 9Forty MLB Essential New York Yankees Cap Black/ Cyber Green si můžete vybrat ve Footshopu jenom za 499 Kč. Značka: New Era, Barva: Černá, Dostupné velikosti: Toddler,Child,Youth"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197913,https://www.footshop.cz/Feeds/Crop.php?img=197914"	"Černá"	"Toddler,Child,Youth"	"37796"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Toddler,Child,Youth"	""	""	""	"Dostupné velikosti: Toddler,Child,Youth"
"37809"	"New Era 9Fifty A Frame Mlb Essential Los Angeles Dodgers Trucker Cap Camo/ Black"	"https://www.footshop.cz/cs/ksiltovky/37809-new-era-9fifty-a-frame-mlb-essential-los-angeles-dodgers-trucker-cap-camo-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197882"	"849.00 CZK"	"in stock"	"new"	"New Era 9Fifty A Frame MLB Essential Los Angeles Dodgers Trucker Cap Camo/ Black si můžete vybrat ve Footshopu jenom za 849 Kč. Značka: New Era, Barva: Zelená, Dostupné velikosti: S/M,M/L"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197883,https://www.footshop.cz/Feeds/Crop.php?img=197884"	"Zelená"	"S/M,M/L"	"37809"	"Kšiltovky"	"CZ::GLS:69 CZK"	"S/M,M/L"	""	""	""	"Dostupné velikosti: S/M,M/L"
"37739"	"Herschel Supply Co. Fifteen Bag Moonstruck"	"https://www.footshop.cz/cs/ledvinky/37739-herschel-supply-co-fifteen-bag-moonstruck.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197834"	"1040.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Fifteen Bag Moonstruck si můžete vybrat ve Footshopu jenom za 1040 Kč. Značka: Herschel Supply Co., Barva: Šedá, Dostupné velikosti: Univerzální velikost"	"104"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197836,https://www.footshop.cz/Feeds/Crop.php?img=197835"	"Šedá"	"Univerzální velikost"	"37739"	"Ledvinky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37748"	"Herschel Supply Co. Fifteen Bag Black"	"https://www.footshop.cz/cs/ledvinky/37748-herschel-supply-co-fifteen-bag-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197831"	"1040.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Fifteen Bag Black si můžete vybrat ve Footshopu jenom za 1040 Kč. Značka: Herschel Supply Co., Barva: Černá, Dostupné velikosti: Univerzální velikost"	"104"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197833,https://www.footshop.cz/Feeds/Crop.php?img=197832"	"Černá"	"Univerzální velikost"	"37748"	"Ledvinky"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37768"	"Herschel Supply Co. Travel Adapter Black"	"https://www.footshop.cz/cs/ostatni/37768-herschel-supply-co-travel-adapter-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197845"	"1290.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Travel Adapter Black si můžete vybrat ve Footshopu jenom za 1290 Kč. Značka: Herschel Supply Co., Barva: Černá, Dostupné velikosti: Univerzální velikost"	"Ostatní"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197846,https://www.footshop.cz/Feeds/Crop.php?img=197847,https://www.footshop.cz/Feeds/Crop.php?img=197848,https://www.footshop.cz/Feeds/Crop.php?img=197849,https://www.footshop.cz/Feeds/Crop.php?img=197850,https://www.footshop.cz/Feeds/Crop.php?img=197851,https://www.footshop.cz/Feeds/Crop.php?img=197852"	"Černá"	"Univerzální velikost"	"37768"	"Ostatní"	"CZ::GLS:69 CZK"	"Univerzální velikost"	""	""	""	"Dostupné velikosti: Univerzální velikost"
"37793"	"New Era Kids 9Forty Mlb Essential Los Angeles Dodgers Cap Navy/ Red"	"https://www.footshop.cz/cs/ksiltovky/37793-new-era-kids-9forty-mlb-essential-los-angeles-dodgers-cap-navy-red.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197921"	"499.00 CZK"	"in stock"	"new"	"New Era Kids 9Forty MLB Essential Los Angeles Dodgers Cap Navy/ Red si můžete vybrat ve Footshopu jenom za 499 Kč. Značka: New Era, Barva: Modrá, Dostupné velikosti: Toddler,Child,Youth"	"166"	"New Era"	"https://www.footshop.cz/Feeds/Crop.php?img=197922,https://www.footshop.cz/Feeds/Crop.php?img=197923"	"Modrá"	"Toddler,Child,Youth"	"37793"	"Kšiltovky"	"CZ::GLS:69 CZK"	"Toddler,Child,Youth"	""	""	""	"Dostupné velikosti: Toddler,Child,Youth"
"37855"	"Herschel Supply Co. X Independent Classic Backpack Xl Black"	"https://www.footshop.cz/cs/batohy/37855-herschel-supply-co-x-independent-classic-backpack-xl-black.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197996"	"1840.00 CZK"	"in stock"	"new"	"Herschel Supply Co. x Independent Classic Backpack XL Black si můžete vybrat ve Footshopu jenom za 1840 Kč. Značka: Herschel Supply Co., Barva: Černá, Dostupné velikosti: 30 Litrů"	"100"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197999,https://www.footshop.cz/Feeds/Crop.php?img=197997,https://www.footshop.cz/Feeds/Crop.php?img=197998,https://www.footshop.cz/Feeds/Crop.php?img=198000,https://www.footshop.cz/Feeds/Crop.php?img=198001"	"Černá"	"22 l"	"37855"	"Batohy"	"CZ::GLS:69 CZK"	"22 l"	""	""	""	"Dostupné velikosti: 30 Litrů"
"37856"	"Herschel Supply Co. Nova X-Small Backpack Moonstruck"	"https://www.footshop.cz/cs/batohy/37856-herschel-supply-co-nova-x-small-backpack-moonstruck.html"	"https://www.footshop.cz/Feeds/Crop.php?img=197978"	"1590.00 CZK"	"in stock"	"new"	"Herschel Supply Co. Nova X-Small Backpack Moonstruck si můžete vybrat ve Footshopu jenom za 1590 Kč. Značka: Herschel Supply Co., Barva: Šedá, Dostupné velikosti: 17 Litrů"	"100"	"Herschel Supply Co."	"https://www.footshop.cz/Feeds/Crop.php?img=197980,https://www.footshop.cz/Feeds/Crop.php?img=197979"	"Šedá"	"17 Litrů"	"37856"	"Batohy"	"CZ::GLS:69 CZK"	"17 Litrů"	""	""	""	"Dostupné velikosti: 17 Litrů"
